Execution Date,User Story,Test Case ID,LOB,Execution Status,Defect ID,Defect Description,Defect Type,Defect Status,Severity,Priority
17/01/25,Global Nav,TC_005,E&I,Pass,,,,,,
18/01/25,Global Nav,TC_005,E&I,Pass,,,,,,
19/01/25,Global Nav,TC_005,E&I,Pass,,,,,,
20/01/25,Global Nav,TC_005,E&I,Fail,D_1229,Requirement Gap detected in E&I module.,Automation,Closed,,
21/01/25,Global Nav,TC_005,E&I,Pass,,,,,,
22/01/25,Global Nav,TC_005,E&I,Fail,D_1561,Requirement Gap detected in E&I module.,Automation,Open,,
23/01/25,Global Nav,TC_005,E&I,Pass,,,,,,
24/01/25,Global Nav,TC_005,E&I,Fail,D_1385,Code Issue detected in E&I module.,Manual,Closed,,
25/01/25,Global Nav,TC_005,E&I,Fail,D_1512,Environment Issue detected in E&I module.,Manual,Deferred,,
26/01/25,Global Nav,TC_005,E&I,Pass,,,,,,
27/01/25,Global Nav,TC_005,E&I,Pass,,,,,,
28/01/25,Global Nav,TC_005,E&I,Pass,,,,,,
29/01/25,Global Nav,TC_005,E&I,Pass,,,,,,
30/01/25,Global Nav,TC_005,E&I,Pass,,,,,,
31/01/25,Global Nav,TC_005,E&I,Pass,,,,,,
01/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
02/02/25,Global Nav,TC_005,E&I,Fail,D_1700,Requirement Gap detected in E&I module.,Manual,In Progress,,
03/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
04/02/25,Global Nav,TC_005,E&I,Fail,D_1670,Environment Issue detected in E&I module.,Automation,Deferred,,
05/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
06/02/25,Global Nav,TC_005,E&I,Fail,D_1783,Code Issue detected in E&I module.,Manual,Deferred,,
07/02/25,Global Nav,TC_005,E&I,Fail,D_1242,Code Issue detected in E&I module.,Manual,Closed,,
08/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
09/02/25,Global Nav,TC_005,E&I,Fail,D_1709,Environment Issue detected in E&I module.,Automation,In Progress,,
10/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
11/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
12/02/25,Global Nav,TC_005,E&I,Fail,D_1441,Code Issue detected in E&I module.,Automation,Open,,
13/02/25,Global Nav,TC_005,E&I,Fail,D_1259,Code Issue detected in E&I module.,Manual,Deferred,,
14/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
15/02/25,Global Nav,TC_005,E&I,Fail,D_1689,Environment Issue detected in E&I module.,Manual,Open,,
16/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
17/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
18/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
19/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
20/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
21/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
22/02/25,Global Nav,TC_005,E&I,Fail,D_1382,Automation Script Issue detected in E&I module.,Manual,Closed,,
23/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
24/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
25/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
26/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
27/02/25,Global Nav,TC_005,E&I,Pass,,,,,,
28/02/25,Global Nav,TC_005,E&I,Fail,D_1842,Code Issue detected in E&I module.,Automation,In Progress,,
01/03/25,Global Nav,TC_005,E&I,Pass,,,,,,
02/03/25,Global Nav,TC_005,E&I,Pass,,,,,,
03/03/25,Global Nav,TC_005,E&I,Pass,,,,,,
04/03/25,Global Nav,TC_005,E&I,Fail,D_1561,Environment Issue detected in E&I module.,Automation,In Progress,,
05/03/25,Global Nav,TC_005,E&I,Pass,,,,,,
15/12/24,Global Nav,TC_006,M&R,Pass,,,,,,
16/12/24,Global Nav,TC_006,M&R,Pass,,,,,,
17/12/24,Global Nav,TC_006,M&R,Pass,,,,,,
18/12/24,Global Nav,TC_006,M&R,Fail,D_1137,Code Issue detected in M&R module.,Manual,Open,,
19/12/24,Global Nav,TC_006,M&R,Pass,,,,,,
20/12/24,Global Nav,TC_006,M&R,Pass,,,,,,
21/12/24,Global Nav,TC_006,M&R,Pass,,,,,,
22/12/24,Global Nav,TC_006,M&R,Pass,,,,,,
23/12/24,Global Nav,TC_006,M&R,Pass,,,,,,
24/12/24,Global Nav,TC_006,M&R,Fail,D_1182,Test Data Issue detected in M&R module.,Automation,Open,,
25/12/24,Global Nav,TC_006,M&R,Pass,,,,,,
26/12/24,Global Nav,TC_006,M&R,Pass,,,,,,
27/12/24,Global Nav,TC_006,M&R,Fail,D_1786,Environment Issue detected in M&R module.,Automation,Closed,,
28/12/24,Global Nav,TC_006,M&R,Pass,,,,,,
29/12/24,Global Nav,TC_006,M&R,Pass,,,,,,
30/12/24,Global Nav,TC_006,M&R,Pass,,,,,,
31/12/24,Global Nav,TC_006,M&R,Fail,D_1679,Code Issue detected in M&R module.,Automation,Deferred,,
01/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
02/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
03/01/25,Global Nav,TC_006,M&R,Fail,D_1218,Test Data Issue detected in M&R module.,Automation,Open,,
04/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
05/01/25,Global Nav,TC_006,M&R,Fail,D_1084,Code Issue detected in M&R module.,Manual,Deferred,,
06/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
07/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
08/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
09/01/25,Global Nav,TC_006,M&R,Fail,D_1997,Environment Issue detected in M&R module.,Automation,Closed,,
10/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
11/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
12/01/25,Global Nav,TC_006,M&R,Fail,D_1637,Code Issue detected in M&R module.,Manual,Closed,,
13/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
14/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
15/01/25,Global Nav,TC_006,M&R,Fail,D_1918,Environment Issue detected in M&R module.,Manual,Deferred,,
16/01/25,Global Nav,TC_006,M&R,Fail,D_1721,Environment Issue detected in M&R module.,Automation,Closed,,
17/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
18/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
19/01/25,Global Nav,TC_006,M&R,Fail,D_1483,Requirement Gap detected in M&R module.,Manual,In Progress,,
20/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
21/01/25,Global Nav,TC_006,M&R,Fail,D_1354,Automation Script Issue detected in M&R module.,Automation,In Progress,,
22/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
23/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
24/01/25,Global Nav,TC_006,M&R,Fail,D_1952,Requirement Gap detected in M&R module.,Automation,Open,,
25/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
26/01/25,Global Nav,TC_006,M&R,Fail,D_1596,Test Data Issue detected in M&R module.,Automation,Deferred,,
27/01/25,Global Nav,TC_006,M&R,Fail,D_1830,Test Data Issue detected in M&R module.,Manual,In Progress,,
28/01/25,Global Nav,TC_006,M&R,Pass,,,,,,
29/01/25,Global Nav,TC_006,M&R,Fail,D_1470,Automation Script Issue detected in M&R module.,Manual,In Progress,Medium,P4
30/01/25,Global Nav,TC_006,M&R,Fail,D_1806,Environment Issue detected in M&R module.,Manual,In Progress,Medium,P4
31/01/25,Global Nav,TC_006,M&R,Fail,D_1754,Automation Script Issue detected in M&R module.,Automation,Deferred,Medium,P4
01/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
02/02/25,Global Nav,TC_006,M&R,Fail,D_1346,Requirement Gap detected in M&R module.,Automation,Deferred,,
03/02/25,Global Nav,TC_006,M&R,Fail,D_1270,Code Issue detected in M&R module.,Automation,Deferred,,
04/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
05/02/25,Global Nav,TC_006,M&R,Fail,D_1205,Automation Script Issue detected in M&R module.,Manual,In Progress,Medium,P4
06/02/25,Global Nav,TC_006,M&R,Fail,D_1781,Requirement Gap detected in M&R module.,Automation,In Progress,Medium,P4
07/02/25,Global Nav,TC_006,M&R,Fail,D_1837,Environment Issue detected in M&R module.,Automation,Closed,Medium,P4
08/02/25,Global Nav,TC_006,M&R,Fail,D_1305,Automation Script Issue detected in M&R module.,Manual,In Progress,Medium,P4
09/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
10/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
11/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
12/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
13/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
14/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
15/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
16/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
17/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
18/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
19/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
20/02/25,Global Nav,TC_006,M&R,Fail,D_1055,Test Data Issue detected in M&R module.,Automation,Deferred,,
21/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
22/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
23/02/25,Global Nav,TC_006,M&R,Fail,D_1446,Test Data Issue detected in M&R module.,Automation,Closed,,
24/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
25/02/25,Global Nav,TC_006,M&R,Fail,D_1654,Code Issue detected in M&R module.,Automation,Deferred,,
26/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
27/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
28/02/25,Global Nav,TC_006,M&R,Pass,,,,,,
01/03/25,Global Nav,TC_006,M&R,Fail,D_1066,Automation Script Issue detected in M&R module.,Automation,In Progress,,
02/03/25,Global Nav,TC_006,M&R,Pass,,,,,,
03/03/25,Global Nav,TC_006,M&R,Pass,,,,,,
04/03/25,Global Nav,TC_006,M&R,Pass,,,,,,
05/03/25,Global Nav,TC_006,M&R,Pass,,,,,,
15/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
16/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
17/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
18/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
19/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
20/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
21/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
22/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
23/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
24/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
25/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
26/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
27/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
28/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
29/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
30/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
31/12/24,Global Nav,TC_007,E&I,Pass,,,,,,
01/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
02/01/25,Global Nav,TC_007,E&I,Fail,D_1306,Code Issue detected in E&I module.,Automation,Closed,,
03/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
04/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
05/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
06/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
07/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
08/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
09/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
10/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
11/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
12/01/25,Global Nav,TC_007,E&I,Fail,D_1531,Test Data Issue detected in E&I module.,Automation,In Progress,,
13/01/25,Global Nav,TC_007,E&I,Fail,D_1987,Automation Script Issue detected in E&I module.,Manual,Deferred,,
14/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
15/01/25,Global Nav,TC_007,E&I,Fail,D_1054,Code Issue detected in E&I module.,Manual,Closed,,
16/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
17/01/25,Global Nav,TC_007,E&I,Fail,D_1205,Code Issue detected in E&I module.,Manual,Closed,,
18/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
19/01/25,Global Nav,TC_007,E&I,Fail,D_1022,Requirement Gap detected in E&I module.,Automation,Open,Medium,P4
20/01/25,Global Nav,TC_007,E&I,Fail,D_1075,Code Issue detected in E&I module.,Manual,Closed,Medium,P4
21/01/25,Global Nav,TC_007,E&I,Fail,D_1737,Test Data Issue detected in E&I module.,Automation,Closed,Medium,P4
22/01/25,Global Nav,TC_007,E&I,Fail,D_1246,Test Data Issue detected in E&I module.,Manual,In Progress,Medium,P4
23/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
24/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
25/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
26/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
27/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
28/01/25,Global Nav,TC_007,E&I,Fail,D_1642,Test Data Issue detected in E&I module.,Automation,Open,Medium,P4
29/01/25,Global Nav,TC_007,E&I,Fail,D_1108,Requirement Gap detected in E&I module.,Manual,Closed,Medium,P4
30/01/25,Global Nav,TC_007,E&I,Fail,D_1823,Test Data Issue detected in E&I module.,Automation,Closed,Medium,P4
31/01/25,Global Nav,TC_007,E&I,Pass,,,,,,
01/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
02/02/25,Global Nav,TC_007,E&I,Fail,D_1916,Code Issue detected in E&I module.,Manual,In Progress,,
03/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
04/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
05/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
06/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
07/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
08/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
09/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
10/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
11/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
12/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
13/02/25,Global Nav,TC_007,E&I,Fail,D_1573,Code Issue detected in E&I module.,Manual,In Progress,,
14/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
15/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
16/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
17/02/25,Global Nav,TC_007,E&I,Fail,D_1769,Environment Issue detected in E&I module.,Manual,In Progress,,
18/02/25,Global Nav,TC_007,E&I,Fail,D_1408,Automation Script Issue detected in E&I module.,Manual,Open,,
19/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
20/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
21/02/25,Global Nav,TC_007,E&I,Fail,D_1949,Code Issue detected in E&I module.,Manual,Open,,
22/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
23/02/25,Global Nav,TC_007,E&I,Fail,D_1301,Environment Issue detected in E&I module.,Manual,Deferred,,
24/02/25,Global Nav,TC_007,E&I,Fail,D_1815,Automation Script Issue detected in E&I module.,Automation,Closed,,
25/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
26/02/25,Global Nav,TC_007,E&I,Pass,,,,,,
27/02/25,Global Nav,TC_007,E&I,Fail,D_1150,Automation Script Issue detected in E&I module.,Automation,Closed,,
28/02/25,Global Nav,TC_007,E&I,Fail,D_1752,Automation Script Issue detected in E&I module.,Automation,Closed,,
01/03/25,Global Nav,TC_007,E&I,Pass,,,,,,
02/03/25,Global Nav,TC_007,E&I,Pass,,,,,,
03/03/25,Global Nav,TC_007,E&I,Pass,,,,,,
04/03/25,Global Nav,TC_007,E&I,Pass,,,,,,
05/03/25,Global Nav,TC_007,E&I,Pass,,,,,,
15/12/24,Global Nav,TC_008,M&R,Fail,D_1640,Code Issue detected in M&R module.,Manual,Deferred,,
16/12/24,Global Nav,TC_008,M&R,Pass,,,,,,
17/12/24,Global Nav,TC_008,M&R,Pass,,,,,,
18/12/24,Global Nav,TC_008,M&R,Fail,D_1910,Code Issue detected in M&R module.,Automation,Deferred,,
19/12/24,Global Nav,TC_008,M&R,Pass,,,,,,
20/12/24,Global Nav,TC_008,M&R,Fail,D_1495,Code Issue detected in M&R module.,Automation,In Progress,,
21/12/24,Global Nav,TC_008,M&R,Fail,D_1665,Requirement Gap detected in M&R module.,Automation,Closed,,
22/12/24,Global Nav,TC_008,M&R,Pass,,,,,,
23/12/24,Global Nav,TC_008,M&R,Pass,,,,,,
24/12/24,Global Nav,TC_008,M&R,Fail,D_1429,Requirement Gap detected in M&R module.,Manual,Deferred,,
25/12/24,Global Nav,TC_008,M&R,Pass,,,,,,
26/12/24,Global Nav,TC_008,M&R,Fail,D_1672,Environment Issue detected in M&R module.,Manual,Open,,
27/12/24,Global Nav,TC_008,M&R,Fail,D_1897,Environment Issue detected in M&R module.,Automation,Closed,,
28/12/24,Global Nav,TC_008,M&R,Pass,,,,,,
29/12/24,Global Nav,TC_008,M&R,Pass,,,,,,
30/12/24,Global Nav,TC_008,M&R,Pass,,,,,,
31/12/24,Global Nav,TC_008,M&R,Pass,,,,,,
01/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
02/01/25,Global Nav,TC_008,M&R,Fail,D_1171,Test Data Issue detected in M&R module.,Automation,Deferred,,
03/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
04/01/25,Global Nav,TC_008,M&R,Fail,D_1409,Requirement Gap detected in M&R module.,Manual,Deferred,,
05/01/25,Global Nav,TC_008,M&R,Fail,D_1292,Environment Issue detected in M&R module.,Automation,Deferred,,
06/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
07/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
08/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
09/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
10/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
11/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
12/01/25,Global Nav,TC_008,M&R,Fail,D_1254,Requirement Gap detected in M&R module.,Automation,Deferred,,
13/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
14/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
15/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
16/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
17/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
18/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
19/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
20/01/25,Global Nav,TC_008,M&R,Fail,D_1502,Requirement Gap detected in M&R module.,Manual,In Progress,,
21/01/25,Global Nav,TC_008,M&R,Fail,D_1820,Requirement Gap detected in M&R module.,Automation,Open,,
22/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
23/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
24/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
25/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
26/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
27/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
28/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
29/01/25,Global Nav,TC_008,M&R,Fail,D_1752,Requirement Gap detected in M&R module.,Manual,Deferred,,
30/01/25,Global Nav,TC_008,M&R,Pass,,,,,,
31/01/25,Global Nav,TC_008,M&R,Fail,D_1594,Automation Script Issue detected in M&R module.,Automation,In Progress,,
01/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
02/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
03/02/25,Global Nav,TC_008,M&R,Fail,D_1467,Test Data Issue detected in M&R module.,Manual,Deferred,,
04/02/25,Global Nav,TC_008,M&R,Fail,D_1007,Test Data Issue detected in M&R module.,Automation,In Progress,,
05/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
06/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
07/02/25,Global Nav,TC_008,M&R,Fail,D_1382,Environment Issue detected in M&R module.,Automation,Deferred,,
08/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
09/02/25,Global Nav,TC_008,M&R,Fail,D_1123,Test Data Issue detected in M&R module.,Automation,Closed,,
10/02/25,Global Nav,TC_008,M&R,Fail,D_1176,Requirement Gap detected in M&R module.,Automation,In Progress,,
11/02/25,Global Nav,TC_008,M&R,Fail,D_1869,Requirement Gap detected in M&R module.,Automation,Open,,
12/02/25,Global Nav,TC_008,M&R,Fail,D_1402,Automation Script Issue detected in M&R module.,Manual,Deferred,,
13/02/25,Global Nav,TC_008,M&R,Fail,D_1635,Code Issue detected in M&R module.,Manual,Deferred,,
14/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
15/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
16/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
17/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
18/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
19/02/25,Global Nav,TC_008,M&R,Fail,D_1170,Code Issue detected in M&R module.,Manual,Deferred,,
20/02/25,Global Nav,TC_008,M&R,Fail,D_1494,Test Data Issue detected in M&R module.,Manual,Closed,,
21/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
22/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
23/02/25,Global Nav,TC_008,M&R,Fail,D_1261,Requirement Gap detected in M&R module.,Automation,Deferred,,
24/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
25/02/25,Global Nav,TC_008,M&R,Fail,D_1240,Test Data Issue detected in M&R module.,Manual,Deferred,,
26/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
27/02/25,Global Nav,TC_008,M&R,Fail,D_1495,Code Issue detected in M&R module.,Automation,Deferred,,
28/02/25,Global Nav,TC_008,M&R,Pass,,,,,,
01/03/25,Global Nav,TC_008,M&R,Fail,D_1288,Test Data Issue detected in M&R module.,Automation,Open,,
02/03/25,Global Nav,TC_008,M&R,Fail,D_1057,Code Issue detected in M&R module.,Automation,Open,,
03/03/25,Global Nav,TC_008,M&R,Pass,,,,,,
04/03/25,Global Nav,TC_008,M&R,Pass,,,,,,
05/03/25,Global Nav,TC_008,M&R,Fail,D_1938,Requirement Gap detected in M&R module.,Manual,In Progress,,
15/12/24,Global Nav,TC_009,E&I,Fail,D_1954,Requirement Gap detected in E&I module.,Manual,In Progress,,
16/12/24,Global Nav,TC_009,E&I,Fail,D_1123,Requirement Gap detected in E&I module.,Automation,Closed,,
17/12/24,Global Nav,TC_009,E&I,Fail,D_1532,Requirement Gap detected in E&I module.,Manual,In Progress,,
18/12/24,Global Nav,TC_009,E&I,Pass,,,,,,
19/12/24,Global Nav,TC_009,E&I,Pass,,,,,,
20/12/24,Global Nav,TC_009,E&I,Pass,,,,,,
21/12/24,Global Nav,TC_009,E&I,Fail,D_1962,Requirement Gap detected in E&I module.,Automation,Open,,
22/12/24,Global Nav,TC_009,E&I,Pass,,,,,,
23/12/24,Global Nav,TC_009,E&I,Fail,D_1835,Automation Script Issue detected in E&I module.,Manual,In Progress,,
24/12/24,Global Nav,TC_009,E&I,Pass,,,,,,
25/12/24,Global Nav,TC_009,E&I,Pass,,,,,,
26/12/24,Global Nav,TC_009,E&I,Pass,,,,,,
27/12/24,Global Nav,TC_009,E&I,Pass,,,,,,
28/12/24,Global Nav,TC_009,E&I,Pass,,,,,,
29/12/24,Global Nav,TC_009,E&I,Fail,D_1226,Test Data Issue detected in E&I module.,Automation,In Progress,,
30/12/24,Global Nav,TC_009,E&I,Pass,,,,,,
31/12/24,Global Nav,TC_009,E&I,Pass,,,,,,
01/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
02/01/25,Global Nav,TC_009,E&I,Fail,D_1923,Code Issue detected in E&I module.,Manual,Open,,
03/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
04/01/25,Global Nav,TC_009,E&I,Fail,D_1894,Automation Script Issue detected in E&I module.,Automation,In Progress,,
05/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
06/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
07/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
08/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
09/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
10/01/25,Global Nav,TC_009,E&I,Fail,D_1934,Requirement Gap detected in E&I module.,Manual,Closed,,
11/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
12/01/25,Global Nav,TC_009,E&I,Fail,D_1639,Environment Issue detected in E&I module.,Automation,In Progress,,
13/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
14/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
15/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
16/01/25,Global Nav,TC_009,E&I,Fail,D_1135,Automation Script Issue detected in E&I module.,Manual,Open,,
17/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
18/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
19/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
20/01/25,Global Nav,TC_009,E&I,Fail,D_1944,Environment Issue detected in E&I module.,Manual,In Progress,,
21/01/25,Global Nav,TC_009,E&I,Fail,D_1748,Test Data Issue detected in E&I module.,Manual,Closed,,
22/01/25,Global Nav,TC_009,E&I,Fail,D_1355,Test Data Issue detected in E&I module.,Manual,Open,,
23/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
24/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
25/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
26/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
27/01/25,Global Nav,TC_009,E&I,Fail,D_1601,Automation Script Issue detected in E&I module.,Automation,Closed,,
28/01/25,Global Nav,TC_009,E&I,Fail,D_1339,Test Data Issue detected in E&I module.,Automation,Open,,
29/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
30/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
31/01/25,Global Nav,TC_009,E&I,Pass,,,,,,
01/02/25,Global Nav,TC_009,E&I,Pass,,,,,,
02/02/25,Global Nav,TC_009,E&I,Pass,,,,,,
03/02/25,Global Nav,TC_009,E&I,Pass,,,,,,
04/02/25,Global Nav,TC_009,E&I,Fail,D_1603,Environment Issue detected in E&I module.,Automation,Closed,,
05/02/25,Global Nav,TC_009,E&I,Fail,D_1886,Requirement Gap detected in E&I module.,Automation,Closed,,
06/02/25,Global Nav,TC_009,E&I,Pass,,,,,,
07/02/25,Global Nav,TC_009,E&I,Pass,,,,,,
08/02/25,Global Nav,TC_009,E&I,Pass,,,,,,
09/02/25,Global Nav,TC_009,E&I,Pass,,,,,,
10/02/25,Global Nav,TC_009,E&I,Pass,,,,,,
11/02/25,Global Nav,TC_009,E&I,Pass,,,,,,
12/02/25,Global Nav,TC_009,E&I,Fail,D_1366,Code Issue detected in E&I module.,Automation,Open,,
13/02/25,Global Nav,TC_009,E&I,Fail,D_1576,Automation Script Issue detected in E&I module.,Manual,Closed,,
14/02/25,Global Nav,TC_009,E&I,Fail,D_1338,Environment Issue detected in E&I module.,Manual,In Progress,,
15/02/25,Global Nav,TC_009,E&I,Pass,,,,,,
